league,odds_bucket,edge_bucket,draw_risk_bucket,n,roi,profit,hit_rate,avg_ev,avg_edge,avg_odds,calibration_gap
135,<1.55,-0.02-0.02,0.26-0.30,6,-0.012999999999999984,-0.0779999999999999,0.6666666666666666,-0.027135067677827834,0.012143790854860115,1.4953333333333332,-0.015503765572298045
135,2.40-3.20,<-0.02,0.34+,27,-0.028296296296296305,-0.7640000000000002,0.3333333333333333,-0.18305758542550837,-0.04847216189907756,2.8616296296296295,-0.04577235440487831
78,2.40-3.20,<-0.02,0.34+,45,-0.047866666666666724,-2.1540000000000026,0.3333333333333333,-0.2554580055939851,-0.07199379519088434,2.9094222222222226,-0.07589941962725405
78,<1.55,0.02-0.05,0.22-0.26,3,-0.049333333333333305,-0.1479999999999999,0.6666666666666666,-0.0161543552266137,0.029047426073690267,1.4006666666666667,0.0369895845197834
39,<1.55,<-0.02,0.22-0.26,3,-0.07733333333333343,-0.23200000000000032,0.6666666666666666,-0.11077363330071804,-0.0400278684359378,1.4033333333333333,-0.03254878452160481
135,3.20-4.00,<-0.02,0.34+,19,-0.08778947368421051,-1.6679999999999997,0.2631578947368421,-0.19838926236129187,-0.04294586760491896,3.4997894736842112,-0.03288616944490169
140,1.55-1.70,<-0.02,0.26-0.30,9,-0.09000000000000001,-0.81,0.5555555555555556,-0.19654090646548486,-0.09895593005787297,1.614666666666667,-0.05739576253807904
39,1.70-2.00,-0.02-0.02,0.26-0.30,10,-0.0986,-0.986,0.5,-0.04527949226283322,0.00179464290450384,1.7992000000000001,0.03172255754095277
140,3.20-4.00,0.02-0.05,0.34+,8,-0.10350000000000004,-0.8280000000000003,0.25,0.05618039723944877,0.029641299345562137,3.488,0.05365646810246211
78,<1.55,0.05-0.08,<=0.22,3,-0.10400000000000002,-0.31200000000000006,0.6666666666666666,0.041613605932832566,0.07339376903647042,1.3313333333333333,0.11674525239871048
78,1.70-2.00,<-0.02,0.26-0.30,2,-0.10499999999999998,-0.20999999999999996,0.5,-0.24570300485224592,-0.11929534220079285,1.795,-0.07997666982161822
78,4.00+,<-0.02,0.22-0.26,40,-0.11069999999999999,-4.428,0.15,-0.580769085070268,-0.0927011016703789,5.9444,-0.07894326773046999
78,3.20-4.00,<-0.02,0.30-0.34,4,-0.1120000000000001,-0.4480000000000004,0.25,-0.36173538032652514,-0.0854106616084357,3.6165,-0.07319516991821529
61,2.00-2.40,<-0.02,0.30-0.34,5,-0.11377142857142855,-0.5688571428571427,0.4,-0.17825555547942612,-0.05848238276460836,2.1769714285714286,-0.02185402645396617
61,1.70-2.00,0.02-0.05,0.26-0.30,2,-0.119,-0.238,0.5,0.0038105603318825,0.0325590084544791,1.753,0.07267746558434052
135,1.70-2.00,0.05-0.08,0.26-0.30,4,-0.1225,-0.49,0.5,0.0724732795426539,0.05903360431143233,1.731,0.11969148869563484
140,<1.55,-0.02-0.02,0.26-0.30,5,-0.12440000000000007,-0.6220000000000003,0.6,-0.05294789478134117,0.0006677344608648796,1.4784,0.04091897481588058
61,1.70-2.00,0.08-0.12,0.26-0.30,2,-0.14200000000000002,-0.28400000000000003,0.5,0.10273499316639209,0.08764250157126025,1.779,0.12039397834931098
135,2.00-2.40,<-0.02,0.30-0.34,8,-0.14549999999999996,-1.1639999999999997,0.375,-0.15109919218182216,-0.044673900221931934,2.2525,0.0027525243302907176
140,4.00+,<-0.02,0.26-0.30,45,-0.15053333333333332,-6.774,0.15555555555555556,-0.40118034181069123,-0.06616353680697803,5.632933333333333,-0.047280449341332215
78,2.40-3.20,0.02-0.05,0.30-0.34,6,-0.15100000000000002,-0.9060000000000001,0.3333333333333333,0.019155920646846698,0.028507423323447554,2.6563333333333334,0.0521025867582649
78,1.55-1.70,-0.02-0.02,0.26-0.30,2,-0.16000000000000014,-0.3200000000000003,0.5,-0.03074772453083195,0.00802382654629375,1.6849999999999996,0.07519472096584756
39,4.00+,<-0.02,0.30-0.34,5,-0.1684000000000001,-0.8420000000000005,0.2,-0.2721163830048789,-0.05217425207196298,4.35,-0.032712918120670925
78,2.00-2.40,<-0.02,0.30-0.34,16,-0.169375,-2.71,0.375,-0.2327259176603374,-0.08654856391361176,2.194125,-0.024877652234003844
78,<1.55,0.02-0.05,<=0.22,3,-0.17266666666666666,-0.518,0.6666666666666666,-0.0049129403597754,0.0364433335172247,1.2453333333333332,0.13406615279059397
135,3.20-4.00,<-0.02,0.30-0.34,13,-0.18076923076923074,-2.3499999999999996,0.23076923076923078,-0.2242646599463042,-0.05187677970409459,3.524153846153846,-0.010190228658021078
135,1.70-2.00,0.05-0.08,0.30-0.34,9,-0.18311111111111109,-1.6479999999999997,0.4444444444444444,0.07674032948981535,0.06490163893100222,1.8417777777777777,0.14174783660530943
135,1.55-1.70,0.05-0.08,0.26-0.30,4,-0.184,-0.736,0.5,0.0698006741864404,0.0642582459295458,1.621,0.16082491675870814
39,1.55-1.70,0.05-0.08,0.26-0.30,2,-0.18900000000000006,-0.3780000000000001,0.5,0.0465015422901794,0.06191984210919001,1.5940000000000003,0.15691436960130312
140,3.20-4.00,<-0.02,0.34+,40,-0.19210000000000002,-7.684000000000001,0.225,-0.3075561244157754,-0.0743037739344874,3.5175666666666663,-0.027432389316482425
39,1.70-2.00,-0.02-0.02,0.30-0.34,7,-0.20800000000000005,-1.4560000000000004,0.42857142857142855,-0.06192702619769604,-0.0034564239340064717,1.8737142857142859,0.07304115721566323
78,2.00-2.40,0.08-0.12,0.26-0.30,3,-0.22266666666666665,-0.6679999999999999,0.3333333333333333,0.17962054209946168,0.10466775244942876,2.2066666666666666,0.20238194048680452
78,3.20-4.00,<-0.02,0.34+,27,-0.22407407407407404,-6.049999999999999,0.2222222222222222,-0.2962911288766196,-0.07181105938759443,3.5484444444444443,-0.022658579833040815
39,2.00-2.40,0.02-0.05,0.30-0.34,3,-0.2266666666666667,-0.6800000000000002,0.3333333333333333,0.030186207633130607,0.03238254784928083,2.2273333333333336,0.12937929544224458
78,2.00-2.40,0.02-0.05,0.26-0.30,3,-0.2266666666666667,-0.6800000000000002,0.3333333333333333,0.05066079500787813,0.0349179313569503,2.2453333333333334,0.1346539824613927
39,2.40-3.20,<-0.02,0.30-0.34,39,-0.24289743589743587,-9.472999999999999,0.28205128205128205,-0.23420905675051779,-0.06677384859426863,2.7501282051282048,-0.0007209375941836793
135,2.40-3.20,0.05-0.08,0.30-0.34,7,-0.24742857142857153,-1.7320000000000007,0.2857142857142857,0.12372887650833231,0.05983518173516879,2.7025714285714284,0.1330018387431225
135,<1.55,0.05-0.08,0.26-0.30,2,-0.253,-0.506,0.5,0.0561285713566398,0.0656901166831618,1.5070000000000001,0.20085054316734063
135,4.00+,<-0.02,0.34+,12,-0.25333333333333335,-3.04,0.16666666666666666,-0.26481696207786537,-0.050773214583317246,4.565833333333333,-0.0037310898023291406
61,<1.55,<-0.02,0.26-0.30,2,-0.256,-0.512,0.5,-0.15000628942199315,-0.06739286334679359,1.4969999999999999,0.06791800363257683
140,2.40-3.20,0.02-0.05,0.34+,8,-0.26250000000000007,-2.1000000000000005,0.25,0.05114502976814145,0.03448286950309723,2.897,0.11367749030719698
61,2.00-2.40,0.12+,0.30-0.34,6,-0.26866666666666666,-1.612,0.3333333333333333,0.2565248780218448,0.1429801100760024,2.1813333333333333,0.24590802417113827
61,3.20-4.00,0.05-0.08,0.34+,5,-0.2728,-1.3639999999999999,0.2,0.1916053569412466,0.0677082768831079,3.5872,0.1331992385480853
140,2.00-2.40,0.08-0.12,0.30-0.34,3,-0.2746666666666666,-0.8239999999999998,0.3333333333333333,0.1819039462778943,0.10294012991733263,2.263333333333333,0.1893790820950289
61,2.00-2.40,-0.02-0.02,0.30-0.34,3,-0.2873333333333332,-0.8619999999999997,0.3333333333333333,-0.054687080893478734,-0.0012659676090580666,2.1999999999999997,0.09631410180511674
61,3.20-4.00,-0.02-0.02,0.34+,5,-0.2924000000000001,-1.4620000000000006,0.2,-0.07383776516013349,-0.005591663723866559,3.5103999999999997,0.06438253714601083
78,2.00-2.40,0.08-0.12,0.30-0.34,3,-0.2960000000000001,-0.8880000000000003,0.3333333333333333,0.16895225534443994,0.10606167686790707,2.09,0.22598690508014113
39,4.00+,-0.02-0.02,0.22-0.26,35,-0.30337142857142857,-10.618,0.08571428571428572,-0.07629353993146726,-0.0035359911784580427,8.140342857142855,0.02902557988613326
78,2.00-2.40,-0.02-0.02,0.26-0.30,3,-0.3080000000000001,-0.9240000000000004,0.3333333333333333,-0.052329405339415165,-0.0056116033300962,2.1213333333333333,0.11434157139133888
61,2.00-2.40,<-0.02,0.34+,3,-0.3113333333333332,-0.9339999999999995,0.3333333333333333,-0.18769876667331462,-0.057523167560974996,2.2100000000000004,0.03791217497385835
135,4.00+,-0.02-0.02,0.30-0.34,13,-0.3206153846153847,-4.168000000000001,0.15384615384615385,-0.06581470842127385,-0.006592575241243446,4.6899999999999995,0.04761542307117089
135,3.20-4.00,0.02-0.05,0.30-0.34,5,-0.3444000000000001,-1.7220000000000004,0.2,0.06356090745153418,0.03477720399026534,3.306399999999999,0.12201577459780522
78,2.40-3.20,-0.02-0.02,0.30-0.34,4,-0.3475,-1.39,0.25,-0.06070415306493977,-0.00578218143917315,2.6900000000000004,0.10139032608467125
135,2.40-3.20,-0.02-0.02,0.30-0.34,8,-0.3575000000000001,-2.8600000000000008,0.25,-0.0325967811969421,0.003190384207365837,2.6725,0.11380888605664641
61,3.20-4.00,0.02-0.05,0.34+,5,-0.358,-1.79,0.2,0.06809913816645992,0.03481537060804404,3.4479999999999995,0.11042811913174405
39,1.70-2.00,<-0.02,0.26-0.30,11,-0.3694545454545455,-4.064,0.36363636363636365,-0.1349209322422708,-0.04866109113998193,1.7843636363636364,0.12123678096782509
61,2.40-3.20,-0.02-0.02,0.30-0.34,5,-0.3747999999999999,-1.8739999999999997,0.2,-0.03147577588996508,0.005996386984808121,2.9176,0.133100289663584
61,2.40-3.20,0.12+,0.30-0.34,4,-0.381,-1.524,0.25,0.4249948746710844,0.16999052468892725,2.8295000000000003,0.2588847043370398
140,1.70-2.00,-0.02-0.02,0.30-0.34,3,-0.38466666666666666,-1.154,0.3333333333333333,-0.03877491123905753,0.006314445125314933,1.891333333333333,0.1751918189156873
140,2.40-3.20,0.02-0.05,0.30-0.34,4,-0.3975,-1.59,0.25,0.07354265618148553,0.0426846327597995,2.6795,0.151958828410947
135,4.00+,<-0.02,0.22-0.26,53,-0.3979245283018868,-21.09,0.07547169811320754,-0.45231730770788914,-0.047340058960563654,8.962188679245283,-0.013122917985558938
39,3.20-4.00,-0.02-0.02,0.34+,6,-0.39899999999999997,-2.3939999999999997,0.16666666666666666,-0.023828401328693617,0.005572359588368817,3.6843333333333335,0.09910769638335473
61,2.40-3.20,<-0.02,0.34+,10,-0.43479999999999996,-4.348,0.2,-0.23688496806502668,-0.06452378338886357,2.7972333333333337,0.07668233767929178
39,3.20-4.00,<-0.02,0.26-0.30,7,-0.4394285714285714,-3.0759999999999996,0.14285714285714285,-0.30028511284037346,-0.06835368407588034,3.6390000000000002,0.051200659215168504
140,1.55-1.70,0.05-0.08,0.26-0.30,3,-0.45066666666666677,-1.3520000000000003,0.3333333333333333,0.06861841690010537,0.07201103783680717,1.6499999999999997,0.3144976696829091
78,2.40-3.20,0.12+,0.30-0.34,5,-0.45760000000000006,-2.2880000000000003,0.2,0.3524522655937393,0.13903492767346992,2.812,0.28197003715826624
140,2.40-3.20,<-0.02,0.30-0.34,30,-0.46279999999999993,-13.883999999999999,0.2,-0.23276463592881705,-0.0687492191797093,2.7229333333333328,0.08348692675932323
61,1.55-1.70,<-0.02,0.26-0.30,3,-0.4779999999999999,-1.4339999999999997,0.3333333333333333,-0.16781798243224458,-0.07163452071791743,1.612,0.18373457174254043
135,1.55-1.70,0.08-0.12,0.26-0.30,3,-0.48,-1.44,0.3333333333333333,0.11210887817187727,0.09246643391675073,1.6146666666666665,0.35562715906505254
135,3.20-4.00,-0.02-0.02,0.34+,21,-0.4991428571428571,-10.482,0.14285714285714285,-0.04361768163485323,-0.0005857893682904285,3.6087619047619044,0.12303325632125128
39,1.70-2.00,0.02-0.05,0.26-0.30,4,-0.5225,-2.09,0.25,0.0154809650043459,0.037269871492593226,1.8285,0.30657467580019193
39,<1.55,0.05-0.08,0.22-0.26,3,-0.5333333333333333,-1.6,0.3333333333333333,0.031242976285167933,0.06565783046286977,1.3999999999999997,0.40326879258464393
135,4.00+,<-0.02,0.30-0.34,20,-0.5341,-10.682,0.1,-0.2809373968106258,-0.05283341608183797,4.697100000000001,0.05444835758918168
78,4.00+,<-0.02,<=0.22,38,-0.5386315789473685,-20.468,0.05263157894736842,-0.6190989061902675,-0.06508634401544348,10.261631578947366,-0.012167741715925044
135,3.20-4.00,-0.02-0.02,0.30-0.34,8,-0.542,-4.336,0.125,-0.048065957663602235,-0.002723666394007838,3.5905,0.1404341598018542
140,4.00+,-0.02-0.02,0.34+,9,-0.5422222222222222,-4.88,0.1111111111111111,-0.059186172645091,-0.006658045073250389,4.83962962962963,0.08985788397090949
39,2.00-2.40,<-0.02,0.34+,10,-0.5469999999999999,-5.469999999999999,0.2,-0.17910229440057207,-0.05736957411932584,2.2722,0.16169340355091932
135,2.40-3.20,<-0.02,0.30-0.34,6,-0.548,-3.2880000000000003,0.16666666666666666,-0.16214588726785162,-0.044457363561506424,2.7929999999999997,0.13329044213131028
61,4.00+,<-0.02,0.26-0.30,29,-0.5544137931034484,-16.078000000000003,0.10344827586206896,-0.3717977860056437,-0.06215536784331892,5.249724137931035,0.018828722294614686
140,<1.55,-0.02-0.02,0.22-0.26,3,-0.5626666666666666,-1.688,0.3333333333333333,-0.0501841387731805,0.00016523604797740016,1.3639999999999999,0.363561795100843
78,1.70-2.00,-0.02-0.02,0.26-0.30,4,-0.5650000000000001,-2.2600000000000002,0.25,-0.045101530067625274,-0.0021335257986476995,1.7255,0.30344151229299354
61,4.00+,<-0.02,0.22-0.26,13,-0.6047692307692307,-7.862,0.07692307692307693,-0.4254158841704389,-0.04998334756240179,8.005846153846154,-0.002408731128408781
39,4.00+,-0.02-0.02,0.26-0.30,26,-0.607,-15.782,0.07692307692307693,-0.09052398392231019,-0.007573167395990626,5.644153846153846,0.08745849290750357
135,3.20-4.00,0.05-0.08,0.34+,9,-0.6322222222222221,-5.6899999999999995,0.1111111111111111,0.1973980396838401,0.06543471581186187,3.6099999999999994,0.22233575802732292
140,3.20-4.00,<-0.02,0.30-0.34,13,-0.7153846153846154,-9.3,0.07692307692307693,-0.32916482369713,-0.07924651268421437,3.623538461538461,0.10927393135636532
39,4.00+,-0.02-0.02,<=0.22,16,-1.0,-16.0,0.0,0.030625634783197523,0.005995025217749125,11.999625000000002,0.08680249337908064
135,4.00+,<-0.02,<=0.22,13,-1.0,-13.0,0.0,-0.4299285399337644,-0.03287371218151662,12.33,0.04853610547634084
140,4.00+,-0.02-0.02,0.22-0.26,12,-1.0,-12.0,0.0,-0.10710528909592178,-0.006129921755626058,9.977500000000001,0.09184878959566582
140,4.00+,<-0.02,<=0.22,11,-1.0,-11.0,0.0,-0.41454572430073483,-0.03399390525707782,10.876363636363637,0.05500620534720313
135,2.40-3.20,0.02-0.05,0.34+,6,-1.0,-6.0,0.0,0.07659339851017526,0.038229212200200514,2.894,0.3746635294994016
135,4.00+,-0.02-0.02,<=0.22,6,-1.0,-6.0,0.0,-0.2753541604798543,-0.015161837447719165,15.636666666666665,0.04744747441354525
61,1.70-2.00,0.02-0.05,0.30-0.34,5,-1.0,-5.0,0.0,0.01438881569059094,0.03281559293974928,1.9024,0.5338948941226273
61,2.40-3.20,0.08-0.12,0.30-0.34,5,-1.0,-5.0,0.0,0.20976356323186085,0.09762261827450822,2.7268,0.44816653099764137
39,4.00+,-0.02-0.02,0.34+,4,-1.0,-4.0,0.0,-0.10406083981500099,-0.011920078299628325,5.165,0.17688653699573065
61,4.00+,-0.02-0.02,0.22-0.26,4,-1.0,-4.0,0.0,-0.13413031419220664,-0.010626777070043177,7.266500000000001,0.1209648083166324
61,4.00+,-0.02-0.02,<=0.22,4,-1.0,-4.0,0.0,-0.13521347241141352,-0.0062249034224907745,15.477500000000001,0.06414454893277982
78,2.40-3.20,<-0.02,0.26-0.30,4,-1.0,-4.0,0.0,-0.3286419448269921,-0.0946127320260402,2.9830000000000005,0.2268334648243875
140,4.00+,0.02-0.05,0.22-0.26,4,-1.0,-4.0,0.0,0.2712405896289863,0.02960425072613815,10.305,0.1320894160728313
39,1.70-2.00,0.05-0.08,0.30-0.34,3,-1.0,-3.0,0.0,0.07026026960174783,0.06967957068522954,1.9126666666666665,0.5595845012243618
61,2.40-3.20,0.02-0.05,0.30-0.34,3,-1.0,-3.0,0.0,0.019756304947785033,0.023886530877844103,2.804,0.3643487858557017
61,2.40-3.20,0.08-0.12,0.34+,3,-1.0,-3.0,0.0,0.23768299061877704,0.10578286323071327,2.6946666666666665,0.45981532599730807
61,2.40-3.20,<-0.02,0.30-0.34,3,-1.0,-3.0,0.0,-0.2376951825879576,-0.07367214267947299,2.502666666666667,0.304917701214372
61,4.00+,<-0.02,0.30-0.34,3,-1.0,-3.0,0.0,-0.41491508064358484,-0.08536076743107956,4.307142857142857,0.13498430784250082
78,2.40-3.20,0.05-0.08,0.34+,3,-1.0,-3.0,0.0,0.13895795178171302,0.06337129293253824,3.0086666666666666,0.37941312805793626
78,2.40-3.20,0.12+,0.26-0.30,3,-1.0,-3.0,0.0,0.48882345260187926,0.19965798771753618,2.6093333333333333,0.5712040339169561
135,4.00+,0.05-0.08,0.34+,3,-1.0,-3.0,0.0,0.22368439768502424,0.061368887356572956,4.4319999999999995,0.27701186794284105
140,2.40-3.20,0.05-0.08,0.34+,3,-1.0,-3.0,0.0,0.13454682656591785,0.0620732091610128,2.951333333333333,0.38596317419630166
140,3.20-4.00,0.08-0.12,0.34+,3,-1.0,-3.0,0.0,0.28811251000848154,0.0941940073293559,3.5079999999999996,0.370195184076525
140,4.00+,-0.02-0.02,0.26-0.30,3,-1.0,-3.0,0.0,-0.09559962201213312,-0.008015341952142268,6.442666666666667,0.14896313694667113
39,1.70-2.00,0.05-0.08,0.26-0.30,2,-1.0,-2.0,0.0,0.06836010163115135,0.0659811824342754,1.7690000000000001,0.6041658897427928
61,1.55-1.70,-0.02-0.02,0.26-0.30,2,-1.0,-2.0,0.0,-0.04835702852074395,0.0015539684184262001,1.624,0.5859338907476221
61,1.70-2.00,0.12+,0.30-0.34,2,-1.0,-2.0,0.0,0.21960387960122335,0.14486794412150955,1.896,0.6435868021494213
61,3.20-4.00,-0.02-0.02,0.30-0.34,2,-1.0,-2.0,0.0,-0.07930259584379926,-0.007105837989347399,3.737,0.2482625283778015
61,4.00+,-0.02-0.02,0.34+,2,-1.0,-2.0,0.0,-0.01044130110091525,0.0097269142041688,4.243428571428572,0.2339868379561454
61,4.00+,0.02-0.05,0.22-0.26,2,-1.0,-2.0,0.0,0.1718265604132596,0.02481922125894295,8.79,0.13358248616724155
61,4.00+,0.02-0.05,0.30-0.34,2,-1.0,-2.0,0.0,0.09778805039624475,0.03114831134047375,4.684000000000001,0.23487608939284926
61,4.00+,0.05-0.08,0.26-0.30,2,-1.0,-2.0,0.0,0.31427111813834785,0.06270131078354425,5.868,0.22821903745962369
78,1.70-2.00,0.08-0.12,0.26-0.30,2,-1.0,-2.0,0.0,0.1275036387301885,0.094664555910092,1.87,0.6029789690175034
78,3.20-4.00,0.05-0.08,0.34+,2,-1.0,-2.0,0.0,0.1327567474514076,0.05116593273691405,3.5810000000000004,0.3166802372424759
78,4.00+,-0.02-0.02,0.22-0.26,2,-1.0,-2.0,0.0,-0.0861331155241031,-0.00874989512505585,6.162000000000001,0.15424047801162716
78,4.00+,-0.02-0.02,0.34+,2,-1.0,-2.0,0.0,-0.0362220061354811,0.00317798233243175,4.212,0.22915345939286735
135,4.00+,0.02-0.05,0.30-0.34,2,-1.0,-2.0,0.0,0.10665696885920005,0.03243375066719885,4.872999999999999,0.226925371177565
140,1.70-2.00,0.05-0.08,0.30-0.34,2,-1.0,-2.0,0.0,0.0759734664114759,0.0710120643394154,1.799,0.5987059273976628
140,3.20-4.00,0.02-0.05,0.30-0.34,2,-1.0,-2.0,0.0,0.0692501940416886,0.0318102390176566,3.714,0.28775993150144297
140,3.20-4.00,0.05-0.08,0.34+,2,-1.0,-2.0,0.0,0.20089461189106855,0.0720182181684768,3.466,0.3464801556744159
140,4.00+,0.02-0.05,0.34+,2,-1.0,-2.0,0.0,0.11603282605028785,0.03786363208200845,4.385,0.2548899098956936
140,4.00+,0.02-0.05,<=0.22,2,-1.0,-2.0,0.0,0.4653659082749684,0.02734328615510355,18.0,0.0820630883714499
39,1.55-1.70,-0.02-0.02,0.30-0.34,1,-1.0,-1.0,0.0,-0.0808758939554302,-0.0153890634724754,1.67,0.5503737161943532
39,1.70-2.00,0.02-0.05,0.30-0.34,1,-1.0,-1.0,0.0,-0.0038602471693123,0.0338195795180132,1.75,0.5692227159032501
39,2.00-2.40,0.05-0.08,0.30-0.34,1,-1.0,-1.0,0.0,0.086754205099798,0.0594541113380309,2.15,0.505467072139441
39,2.40-3.20,0.02-0.05,0.34+,1,-1.0,-1.0,0.0,0.0053729013055454,0.0212635868286411,2.668,0.3768264247771909
39,3.20-4.00,-0.02-0.02,0.30-0.34,1,-1.0,-1.0,0.0,-0.1091818135969767,-0.0167570821813045,3.74,0.2381866808564233
39,3.20-4.00,0.02-0.05,0.30-0.34,1,-1.0,-1.0,0.0,0.0602852705582637,0.0319378862405341,3.3579999999999997,0.3157490382841763
39,4.00+,-0.02-0.02,0.30-0.34,1,-1.0,-1.0,0.0,-0.1238695380904311,-0.0139787989655818,5.156,0.1699244495557736
39,4.00+,0.02-0.05,0.26-0.30,1,-1.0,-1.0,0.0,0.1920001435879434,0.033000764821445,7.8,0.1528205312292235
39,4.00+,0.05-0.08,0.22-0.26,1,-1.0,-1.0,0.0,0.5367587921577521,0.0675742335364631,8.72,0.1762338064401091
39,4.00+,<-0.02,<=0.22,1,-1.0,-1.0,0.0,-0.2973931818375661,-0.0294438076953537,7.9,0.0889375719192954
39,<1.55,-0.02-0.02,<=0.22,1,-1.0,-1.0,0.0,-0.060615956695832,0.0020218546651407,1.18,0.7960881722916677
61,1.70-2.00,<-0.02,0.30-0.34,1,-1.0,-1.0,0.0,-0.1494413355100331,-0.0510870152561582,1.914,0.4443880169749042
61,2.00-2.40,-0.02-0.02,0.34+,1,-1.0,-1.0,0.0,-0.0794333644859833,-0.0169518842300656,2.3920000000000003,0.3848522723720805
61,2.40-3.20,0.12+,0.34+,1,-1.0,-1.0,0.0,0.2712522668284638,0.120829634289121,2.7079999999999997,0.46944322999574
61,3.20-4.00,-0.02-0.02,0.26-0.30,1,-1.0,-1.0,0.0,-0.1233098480381404,-0.0185812005786551,3.876,0.2261842497321619
61,3.20-4.00,0.05-0.08,0.30-0.34,1,-1.0,-1.0,0.0,0.2121883474425321,0.0678714133522551,3.922,0.3090740304544957
61,3.20-4.00,0.12+,0.34+,1,-1.0,-1.0,0.0,0.5496123462996669,0.1548603848841843,3.882,0.3991788630344325
61,4.00+,0.02-0.05,0.26-0.30,1,-1.0,-1.0,0.0,0.1212072920176328,0.0317749864182361,5.468000000000001,0.2050488829586014
61,4.00+,0.02-0.05,0.34+,1,-1.0,-1.0,0.0,0.0955511152973456,0.0334643815982872,4.312,0.254070295755414
61,4.00+,0.05-0.08,0.22-0.26,1,-1.0,-1.0,0.0,0.7313834565440778,0.0714450221722597,11.02,0.1571128363470125
61,4.00+,0.05-0.08,0.30-0.34,1,-1.0,-1.0,0.0,0.1765343280101616,0.0542438157005098,4.268,0.2756640880998504
61,4.00+,0.05-0.08,0.34+,1,-1.0,-1.0,0.0,0.2095466587723298,0.0631537330123359,4.214,0.2870305312701304
61,4.00+,0.08-0.12,0.30-0.34,1,-1.0,-1.0,0.0,0.3901042207869345,0.094880000801464,4.654000000000001,0.2986902064432605
61,4.00+,0.08-0.12,0.34+,1,-1.0,-1.0,0.0,0.4499262858664228,0.1085419127226424,4.6240000000000006,0.3135653732410083
61,4.00+,0.12+,0.26-0.30,1,-1.0,-1.0,0.0,0.8439435776986133,0.1627170825223312,5.53,0.3334436849364581
61,4.00+,0.12+,0.30-0.34,1,-1.0,-1.0,0.0,0.5133993225157496,0.13036457231692,4.359999999999999,0.3471099363568233
78,1.55-1.70,0.02-0.05,0.22-0.26,1,-1.0,-1.0,0.0,0.0120276509677852,0.0355306222268934,1.558,0.6495684537662293
78,1.55-1.70,0.08-0.12,0.22-0.26,1,-1.0,-1.0,0.0,0.1076491119601512,0.1018466315019602,1.65,0.6713024920970614
78,1.70-2.00,<-0.02,0.30-0.34,1,-1.0,-1.0,0.0,-0.2322711906822985,-0.0923107623475849,1.91,0.4019522561872782
78,2.00-2.40,0.02-0.05,0.34+,1,-1.0,-1.0,0.0,0.0516347743666414,0.0455137553933047,2.268,0.4636837629482546
78,2.00-2.40,0.08-0.12,0.34+,1,-1.0,-1.0,0.0,0.1880965301469417,0.1005097004126495,2.35,0.5055729915518901
78,2.00-2.40,0.12+,0.34+,1,-1.0,-1.0,0.0,0.2477582898311441,0.1323802515981046,2.25,0.5545592399249529
78,2.40-3.20,-0.02-0.02,0.26-0.30,1,-1.0,-1.0,0.0,-0.008140560409063,0.0176649369233254,3.0,0.330619813196979
78,3.20-4.00,0.02-0.05,0.30-0.34,1,-1.0,-1.0,0.0,0.1301875721071814,0.0464105542773143,3.938,0.2869953204944594
78,3.20-4.00,0.08-0.12,0.30-0.34,1,-1.0,-1.0,0.0,0.2633996428576433,0.0883049326310578,3.59,0.35192190608848
78,4.00+,0.05-0.08,0.22-0.26,1,-1.0,-1.0,0.0,0.4797791850367991,0.051436205768989,10.27,0.1440875545313339
78,4.00+,0.08-0.12,0.34+,1,-1.0,-1.0,0.0,0.3147800209380249,0.0824950534935398,4.22,0.3115592466677784
78,<1.55,-0.02-0.02,0.26-0.30,1,-1.0,-1.0,0.0,-0.0763362271608364,-0.0171113793536923,1.53,0.6037018123131788
78,<1.55,0.02-0.05,0.26-0.30,1,-1.0,-1.0,0.0,-0.0180782154139226,0.0209657525070356,1.53,0.6417789441739068
135,1.55-1.70,0.05-0.08,0.30-0.34,1,-1.0,-1.0,0.0,0.070550537561431,0.0726630154743921,1.684,0.6357188465329163
135,1.70-2.00,0.12+,0.30-0.34,1,-1.0,-1.0,0.0,0.173043452210915,0.130101331367234,1.734,0.6764956471804585
135,2.40-3.20,0.05-0.08,0.34+,1,-1.0,-1.0,0.0,0.1099745308261794,0.0565438342452679,2.8979999999999997,0.3830139857923325
135,2.40-3.20,0.12+,0.34+,1,-1.0,-1.0,0.0,0.3310020962355855,0.1354320781878643,2.736,0.4864773743551117
135,4.00+,0.02-0.05,0.22-0.26,1,-1.0,-1.0,0.0,0.4202461104142998,0.0404483508359298,12.0,0.1183538425345249
135,4.00+,0.12+,0.30-0.34,1,-1.0,-1.0,0.0,0.5688631577107179,0.137817303784248,4.45,0.3525535185866781
140,1.70-2.00,0.08-0.12,0.26-0.30,1,-1.0,-1.0,0.0,0.1554384508629034,0.1153589024833574,1.75,0.6602505433502305
140,2.00-2.40,0.02-0.05,0.34+,1,-1.0,-1.0,0.0,0.0238147658273422,0.0324277068894505,2.376,0.4308984704660532
140,2.40-3.20,0.05-0.08,0.30-0.34,1,-1.0,-1.0,0.0,0.1179785799416954,0.0595083935716311,2.8633333333333333,0.3904465354860403
140,3.20-4.00,0.08-0.12,0.30-0.34,1,-1.0,-1.0,0.0,0.3289920005968305,0.0981361021403955,3.5,0.379712000170523
140,4.00+,-0.02-0.02,0.30-0.34,1,-1.0,-1.0,0.0,-0.0657167959626182,-0.0032343405769956,4.3999999999999995,0.2123370918266777
