league_id,league,fixture_id,date_utc,outcome,odds,p_model,p_market,edge,ev,draw_risk_score,actual_win,profit,p_catboost,p_poisson,p_market_base,p_draw_side,odds_bucket,edge_bucket,draw_risk_bucket,candidate_is_home,candidate_is_draw,candidate_is_away,candidate_is_favorite,clv
39,39,1208187,2024-12-22 14:00:00,Away,7.5,0.14544790138796873,0.13002831832704037,0.01541958306092836,0.09085926040976555,0.2562539002636226,0,-1.0,0.22888638248957638,0.3989452878033023,0.13002831832704037,0.19559136169346833,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208190,2024-12-22 14:00:00,Away,4.04,0.18985889907803274,0.2415965327823414,-0.051737633704308644,-0.23297004772474772,0.2885462413530048,1,3.04,0.2761770582520309,0.3472361449975772,0.2415965327823414,0.22985230431333836,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208186,2024-12-22 14:00:00,Away,1.61,0.626978518441394,0.5809716599190283,0.046006858522365635,0.00943541469064435,0.28104671499723843,0,-1.0,0.6344692317563336,0.6247642830659726,0.5809716599190283,0.6389475861157312,1.55-1.70,0.02-0.05,0.26-0.30,False,False,True,True,
39,39,1208191,2024-12-22 16:30:00,Away,1.73,0.515643623585916,0.547740570148139,-0.03209694656222306,-0.10793653119636537,0.2787621792164249,1,0.73,0.5158394328620634,0.6582608906629187,0.547740570148139,0.5780158358998589,1.70-2.00,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208198,2024-12-26 12:30:00,Away,8.5,0.10349516346901198,0.11115685467270482,-0.007661691203692839,-0.12029111051339814,0.235830895817311,0,-1.0,0.16530463940675702,0.26859140870347714,0.11115685467270482,0.11973842585788508,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208199,2024-12-26 15:00:00,Away,3.62,0.19723823953212838,0.2695023514668032,-0.0722641119346748,-0.2859975728936952,0.3951116148757776,0,-1.0,0.27884490501741643,0.3787108649833408,0.2695023514668032,0.20884993865031531,3.20-4.00,<-0.02,0.34+,False,False,True,True,
39,39,1208201,2024-12-26 15:00:00,Away,2.17,0.42856616670974007,0.4312062145546395,-0.002640047844899407,-0.07001141823986412,0.30590850824556814,1,1.17,0.47304407205136023,0.6938111754345784,0.4312062145546395,0.4855806646796808,2.00-2.40,-0.02-0.02,0.30-0.34,False,False,True,True,
39,39,1208193,2024-12-26 15:00:00,Away,3.65,0.18254889005532776,0.25591554423006924,-0.07336665417474147,-0.33369655129805365,0.3969292309228438,0,-1.0,0.25646383910638354,0.3603569382943346,0.25591554423006924,0.19156046135331845,3.20-4.00,<-0.02,0.34+,False,False,True,True,
39,39,1208200,2024-12-26 15:00:00,Away,2.8,0.24870689239132798,0.33849557522123896,-0.08978868282991098,-0.30362070130428165,0.4047207059373027,0,-1.0,0.33532579374178245,0.34142864698803,0.33849557522123896,0.2932446352420931,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208196,2024-12-26 15:00:00,Away,6.0,0.12033205849959684,0.1586206896551724,-0.038288631155575556,-0.2780076490024189,0.26013392010786407,1,5.0,0.17624879221167788,0.3210548857107617,0.1586206896551724,0.12364169922860124,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208202,2024-12-26 17:30:00,Away,1.89,0.5518666537771003,0.4929461792564744,0.05892047452062593,0.04302797563871952,0.3027387297483536,0,-1.0,0.6245030095430592,0.5624331174536717,0.4929461792564744,0.5509798291605706,1.70-2.00,0.05-0.08,0.30-0.34,False,False,True,True,
39,39,1208197,2024-12-26 20:00:00,Away,26.0,0.07158398215895277,0.03693570451436389,0.03464827764458888,0.861183536132772,0.13528564538351742,0,-1.0,0.12984473209116731,0.20681369376257203,0.03693570451436389,0.08844361701833663,4.00+,0.02-0.05,<=0.22,False,False,True,True,
39,39,1208195,2024-12-27 19:30:00,Away,4.6,0.14123641918245225,0.20619708372530576,-0.06496066454285351,-0.35031247176071967,0.3726486448031561,0,-1.0,0.16663227989153115,0.3002095401589697,0.20619708372530576,0.15908682707583163,4.00+,<-0.02,0.34+,False,False,True,True,
39,39,1208194,2024-12-27 20:15:00,Away,19.0,0.07521785333320782,0.04981221585293536,0.025405637480272462,0.4291392133309486,0.15847282915367975,0,-1.0,0.12708598665313364,0.19650984917137848,0.04981221585293536,0.1201515635036147,4.00+,0.02-0.05,<=0.22,False,False,True,True,
39,39,1208209,2024-12-29 14:30:00,Away,1.33,0.6929273142542061,0.7101928819304333,-0.017265567676227223,-0.07840667204190588,0.23796852708228888,1,0.33000000000000007,0.6180273642128851,0.6858867521231049,0.7101928819304333,0.6456317233533975,<1.55,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208207,2024-12-29 15:00:00,Away,2.98,0.2607669574388121,0.32695380686494124,-0.06618684942612912,-0.22291446683233984,0.40889171080871417,0,-1.0,0.34826795927754695,0.43749080609511276,0.32695380686494124,0.29031021570993026,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208206,2024-12-29 15:00:00,Away,2.86,0.2848498808308625,0.34080994957151256,-0.05596006874065007,-0.1853293408237333,0.4322020079609882,1,1.8599999999999999,0.3644985932419192,0.4945423894601697,0.34080994957151256,0.31106140662599147,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208211,2024-12-29 15:00:00,Away,4.33,0.151417750945688,0.22055002569542737,-0.06913227474973938,-0.344361138405171,0.2738581020928028,0,-1.0,0.19341221366649505,0.38969699007419123,0.22055002569542737,0.19269765664300598,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208205,2024-12-29 15:00:00,Away,5.34,0.16284792180256802,0.18240618262490757,-0.01955826082233955,-0.13039209757428682,0.2824106446612909,0,-1.0,0.2479478556793112,0.40200840783990804,0.18240618262490757,0.18399269726591125,4.00+,-0.02-0.02,0.26-0.30,False,False,True,True,
39,39,1208212,2024-12-29 17:15:00,Away,1.4,0.7211124419201134,0.6756756756756757,0.04543676624443771,0.009557418688158625,0.2502129793934288,1,0.3999999999999999,0.706271464498902,0.6527831234836848,0.6756756756756757,0.6605375472943353,<1.55,0.02-0.05,0.22-0.26,False,False,True,True,
39,39,1208208,2024-12-30 19:45:00,Away,1.4,0.7445349681956838,0.6756756756756757,0.06885929252000811,0.04234895547395712,0.250101688560244,0,-1.0,0.7178985150919348,0.6546513476575239,0.6756756756756757,0.7130531849854052,<1.55,0.05-0.08,0.22-0.26,False,False,True,True,
39,39,1208203,2024-12-30 19:45:00,Away,3.75,0.23292262226834645,0.2601926243824542,-0.027270002114107766,-0.1265401664937008,0.3009340576862419,0,-1.0,0.3235675954645934,0.5015875333511128,0.2601926243824542,0.2737269934654916,3.20-4.00,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208210,2024-12-30 20:00:00,Away,2.5,0.34012039709784114,0.3898407084905941,-0.04972031139275296,-0.1496990072553972,0.40840577614268825,1,1.5,0.4310573904607043,0.4625830406676493,0.3898407084905941,0.39034279570544134,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208204,2025-01-01 17:30:00,Away,1.4,0.7019704074549076,0.6635474266269673,0.03842298082794027,-0.017241429563129462,0.2560372510775387,1,0.3999999999999999,0.6788323934677473,0.60966113797238,0.6635474266269673,0.6909114130139481,<1.55,0.02-0.05,0.22-0.26,False,False,True,True,
39,39,1208221,2025-01-04 12:30:00,Away,2.25,0.38365712826248727,0.4200807847663012,-0.036423656503813906,-0.13677146140940366,0.3032560290424648,1,1.25,0.4465762410522738,0.5225060625255089,0.4200807847663012,0.48329787112939293,2.00-2.40,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208216,2025-01-04 15:00:00,Away,1.94,0.5516476114057712,0.48128342245989303,0.0703641889458782,0.07019636612719626,0.30781209964843215,0,-1.0,0.6322917081216227,0.48192484290970916,0.48128342245989303,0.5861718562180015,1.70-2.00,0.05-0.08,0.30-0.34,False,False,True,True,
39,39,1208219,2025-01-04 15:00:00,Away,8.0,0.12514920336047833,0.11806956662093455,0.007079636739543774,0.0011936268838266262,0.23486030416955184,0,-1.0,0.2064695426321555,0.3347934052476707,0.11806956662093455,0.1471911091246088,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208213,2025-01-04 15:00:00,Away,4.5,0.1664513055506363,0.20758204695810092,-0.041130741407464616,-0.25096912502213664,0.2928581908127217,0,-1.0,0.24416124502219747,0.3428689537661595,0.20758204695810092,0.21593377074190803,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208220,2025-01-04 15:00:00,Away,2.37,0.3674015589601639,0.39425976295676357,-0.02685820399659966,-0.1292583052644115,0.3188008417235701,1,1.37,0.4267282652756994,0.5810529782685704,0.39425976295676357,0.4569371235686754,2.00-2.40,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208214,2025-01-04 15:00:00,Away,9.0,0.11416141153498453,0.10460863204096564,0.009552779494018893,0.027452703814860868,0.2396880823320992,0,-1.0,0.16835601508685563,0.4402695676675134,0.10460863204096564,0.12051238077862572,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208215,2025-01-04 17:30:00,Away,1.78,0.5279479726590562,0.5249645294236877,0.002983443235368588,-0.06025260866687987,0.30116038502068243,0,-1.0,0.5743945414703782,0.5166576055151907,0.5249645294236877,0.5721623884061233,1.70-2.00,-0.02-0.02,0.30-0.34,False,False,True,True,
39,39,1208217,2025-01-05 14:00:00,Away,5.5,0.13024877908932359,0.17177914110429449,-0.0415303620149709,-0.2836317150087203,0.27375527221159135,0,-1.0,0.1672321072990999,0.4103160795872554,0.17177914110429449,0.14932434447739074,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208218,2025-01-05 16:30:00,Away,9.0,0.11666247956999216,0.1055431131019037,0.011119366468088462,0.04996231612992941,0.21265129830019058,0,-1.0,0.19694065936196598,0.22524364021594442,0.1055431131019037,0.1961517823500425,4.00+,-0.02-0.02,<=0.22,False,False,True,True,
39,39,1208222,2025-01-06 20:00:00,Away,2.23,0.33749496750637764,0.4191862816468495,-0.08169131414047187,-0.2473862224607779,0.3287546227846725,1,1.23,0.40063156170893705,0.5037585465440193,0.4191862816468495,0.3395339718350694,2.00-2.40,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208230,2025-01-14 19:30:00,Away,4.8,0.13570972524091174,0.19211117631062963,-0.05640145106971789,-0.34859331884362366,0.2564963474068313,0,-1.0,0.1958155632480415,0.24715143907651202,0.19211117631062963,0.18870657117045775,4.00+,<-0.02,0.22-0.26,False,False,True,True,
39,39,1208224,2025-01-14 19:30:00,Away,1.67,0.5293485718891576,0.5712142630470531,-0.04186569115789551,-0.11598788494510681,0.2809816851575581,0,-1.0,0.557853663262395,0.5552650391126531,0.5712142630470531,0.5209597240775157,1.55-1.70,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208229,2025-01-14 19:30:00,Away,2.44,0.33740816610302476,0.3993665851132492,-0.06195841901022442,-0.17672407470861962,0.4152131832525302,0,-1.0,0.42869414492573843,0.46738299891645096,0.3993665851132492,0.35214878921378584,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208228,2025-01-14 20:00:00,Away,1.67,0.5816460269389597,0.583506966966808,-0.0018609400278483124,-0.02865113501193728,0.2825064084895629,0,-1.0,0.5988086572414818,0.5946115557149674,0.583506966966808,0.5693284740988647,1.55-1.70,-0.02-0.02,0.26-0.30,False,False,True,True,
39,39,1208225,2025-01-15 19:30:00,Away,2.32,0.4529684665247143,0.4199913689191803,0.03297709760553397,0.05088684233733698,0.3259744073127296,1,1.3199999999999998,0.5424447808556933,0.5171650376419812,0.4199913689191803,0.4984946826322347,2.00-2.40,0.02-0.05,0.30-0.34,False,False,True,True,
39,39,1208227,2025-01-15 19:30:00,Away,1.91,0.4168157000576743,0.5108834827144687,-0.09406778265679439,-0.2038820128898421,0.3005898020203376,1,0.9099999999999999,0.4066289246557054,0.5681282559750569,0.5108834827144687,0.4795839610377455,1.70-2.00,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208231,2025-01-15 19:30:00,Away,7.5,0.11072787744456776,0.12477064220183487,-0.01404276475726711,-0.16954091916574177,0.24000239871525977,0,-1.0,0.17094120191606083,0.2898956593068647,0.12477064220183487,0.1309125139374932,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208223,2025-01-15 20:00:00,Away,6.5,0.14529105991712826,0.14560161779575329,-0.00031055787862502293,-0.05560811053866632,0.2555192693379784,0,-1.0,0.23795158699640076,0.34872334453420845,0.14560161779575329,0.1746968262494911,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208226,2025-01-16 19:30:00,Away,1.91,0.46805196303056673,0.5109516652619908,-0.04289970223142403,-0.10602075061161753,0.3007949371095734,1,0.9099999999999999,0.4877810350219127,0.6324219049289563,0.5109516652619908,0.4899197594835363,1.70-2.00,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208232,2025-01-16 20:00:00,Away,9.5,0.12143788122294201,0.09965156794425087,0.02178631327869114,0.15365987161794914,0.2351329755257508,0,-1.0,0.1902068679363646,0.37399082964893277,0.09965156794425087,0.18156666663435006,4.00+,0.02-0.05,0.22-0.26,False,False,True,True,
39,39,1208240,2025-01-18 12:30:00,Away,5.1,0.13371903357146475,0.18236472945891788,-0.04864569588745313,-0.3180329287855298,0.2663743191837996,1,4.1,0.19842290747107919,0.2847534270986355,0.18236472945891788,0.1559816592403457,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208234,2025-01-18 15:00:00,Away,1.44,0.620752539062213,0.6509247620757767,-0.030172223013563704,-0.10611634375041334,0.25423324888778975,1,0.43999999999999995,0.6028741142751062,0.6678816743742175,0.6509247620757767,0.5552974801776558,<1.55,<-0.02,0.22-0.26,False,False,True,True,
39,39,1208238,2025-01-18 15:00:00,Away,1.88,0.48981930864800266,0.49738032010335176,-0.007561011455349098,-0.07913969974175505,0.30269168206372504,1,0.8799999999999999,0.5274038069834976,0.6208403785351476,0.49738032010335176,0.5138405708320669,1.70-2.00,-0.02-0.02,0.30-0.34,False,False,True,True,
39,39,1208242,2025-01-18 15:00:00,Away,2.64,0.278192646669272,0.35381834613646634,-0.07562569946719433,-0.2655714127931218,0.42585093387308276,1,1.6400000000000001,0.33433992527034895,0.5180502807654881,0.35381834613646634,0.34254266597724004,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208233,2025-01-18 17:30:00,Away,6.1,0.1199087373303244,0.15354934573167808,-0.03364060840135369,-0.26855670228502126,0.26170386874367874,0,-1.0,0.17839302172741342,0.28835143305537847,0.15354934573167808,0.1418021696325984,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208241,2025-01-19 14:00:00,Away,7.6,0.13891921716171576,0.122375524895021,0.016543692266694762,0.055786050429039724,0.2508265709152493,0,-1.0,0.21058208910113013,0.370789538163093,0.122375524895021,0.21362721888575575,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208239,2025-01-19 14:00:00,Away,3.26,0.18968874937252278,0.2862713627350534,-0.0965826133625306,-0.3816146770455757,0.40747551890351863,1,2.26,0.22858319428417698,0.38736329467161074,0.2862713627350534,0.19675768303806565,3.20-4.00,<-0.02,0.34+,False,False,True,True,
39,39,1208236,2025-01-19 14:00:00,Away,2.39,0.3707636757733181,0.3909941035751948,-0.020230427801876727,-0.11387481490176976,0.3150479779918074,0,-1.0,0.460380853515709,0.4310891814182938,0.3909941035751948,0.4779068014733861,2.00-2.40,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208237,2025-01-19 16:30:00,Away,1.36,0.6954883746549866,0.6880733944954128,0.0074149801595737586,-0.054135810469218226,0.2493026311983455,1,0.3600000000000001,0.6516203556182265,0.6126338088872955,0.6880733944954128,0.6699381204419724,<1.55,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208235,2025-01-20 20:00:00,Away,6.5,0.11397941678273846,0.1440329218106996,-0.03005350502796114,-0.2591337909122,0.2504992136956774,0,-1.0,0.1501558693549531,0.35886773669967686,0.1440329218106996,0.1464523845240866,4.00+,<-0.02,0.22-0.26,False,False,True,True,
39,39,1208245,2025-01-25 15:00:00,Away,5.48,0.14360039999650429,0.17589278915708523,-0.03229238916058094,-0.21306980801915643,0.29213415877138105,1,4.48,0.1962575302697047,0.3877096256217321,0.17589278915708523,0.19315672806706594,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208248,2025-01-25 15:00:00,Away,21.0,0.06976872344951017,0.04553624925104854,0.024232474198461633,0.4651431924397136,0.15852460146059175,0,-1.0,0.11912575036120622,0.22687345672724493,0.04553624925104854,0.06921041768528663,4.00+,0.02-0.05,<=0.22,False,False,True,True,
39,39,1208250,2025-01-25 15:00:00,Away,1.4,0.7272495942188645,0.6635474266269673,0.06370216759189717,0.018149431906410163,0.25101652887531306,1,0.3999999999999999,0.6925484068865596,0.69485073629518,0.6635474266269673,0.7100247959184957,<1.55,0.05-0.08,0.22-0.26,False,False,True,True,
39,39,1208252,2025-01-25 15:00:00,Away,1.475,0.7220600276326871,0.645490795870432,0.07656923176225505,0.06503854075821347,0.2693542646502638,1,0.4750000000000001,0.7292278734252808,0.5757271041379959,0.645490795870432,0.6771149405469763,<1.55,0.05-0.08,0.26-0.30,False,False,True,True,
39,39,1208243,2025-01-25 15:00:00,Away,3.51,0.18326339108665693,0.27563703156795305,-0.09237364048129612,-0.35674549728583427,0.4112068129297033,0,-1.0,0.21594662922968338,0.4125294016502166,0.27563703156795305,0.20206689980003711,3.20-4.00,<-0.02,0.34+,False,False,True,True,
39,39,1208249,2025-01-25 17:30:00,Away,3.25,0.25441161173543814,0.2909090909090909,-0.03649747917365276,-0.17316226185982608,0.29459841698520683,0,-1.0,0.35200944899743813,0.42447989953747217,0.2909090909090909,0.32405785546899196,3.20-4.00,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208246,2025-01-26 14:00:00,Away,3.41,0.20184807306538405,0.2791057695508872,-0.07725769648550312,-0.3116980708470404,0.3987124614340202,1,2.41,0.2555978404587694,0.3127063683424516,0.2791057695508872,0.28626484257940965,3.20-4.00,<-0.02,0.34+,False,False,True,True,
39,39,1208251,2025-01-26 14:00:00,Away,5.5,0.13468049313540795,0.16763678696158324,-0.03295629382617529,-0.25925728775525625,0.2638953940777544,1,4.5,0.16793160536143031,0.49743710827293214,0.16763678696158324,0.1580665734049709,4.00+,<-0.02,0.26-0.30,False,False,True,True,
39,39,1208244,2025-01-26 16:30:00,Away,5.605,0.1662907733624597,0.16956718719217637,-0.0032764138297166623,-0.06794021530341332,0.27228410127853536,0,-1.0,0.24236250767976922,0.40180515290433516,0.16956718719217637,0.26492702526559153,4.00+,-0.02-0.02,0.26-0.30,False,False,True,True,
39,39,1208247,2025-01-26 19:00:00,Away,3.2800000000000002,0.2506710600683753,0.29034402715593954,-0.03967296708756424,-0.17779892297572897,0.4068125351516363,1,2.2800000000000002,0.3531381582710146,0.35974046280129296,0.29034402715593954,0.34028239277630395,3.20-4.00,<-0.02,0.34+,False,False,True,True,
39,39,1208261,2025-02-01 12:30:00,Away,2.93,0.27980712069708297,0.3328357083616074,-0.05302858766452445,-0.18016513635754683,0.4165149060278614,0,-1.0,0.3734652048867428,0.4401546974753287,0.3328357083616074,0.3124907035913931,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208253,2025-02-01 15:00:00,Away,1.67,0.5624789342700613,0.5653773669568339,-0.0028984326867725896,-0.060660179768997624,0.2839799090477884,1,0.6699999999999999,0.5551946903848551,0.6358331693092824,0.5653773669568339,0.5983536438113797,1.55-1.70,-0.02-0.02,0.26-0.30,False,False,True,True,
39,39,1208258,2025-02-01 15:00:00,Away,3.77,0.21840725152079773,0.2586427656850192,-0.04023551416422147,-0.1766046617665925,0.3074171528214571,1,2.77,0.2581544423011133,0.5832106697580645,0.2586427656850192,0.26900088819595985,3.20-4.00,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208257,2025-02-01 15:00:00,Away,4.8,0.18960217020548106,0.1965410747374923,-0.006938904532011236,-0.0899095830136909,0.299934383521387,0,-1.0,0.28185897117347214,0.4655454365560399,0.1965410747374923,0.22296638381054157,4.00+,-0.02-0.02,0.26-0.30,False,False,True,True,
39,39,1208260,2025-02-01 15:00:00,Away,4.8,0.17772384178007966,0.19685726756874727,-0.019133425788667613,-0.1469255594556177,0.28263367867768235,1,3.8,0.263819119445415,0.3814254743524207,0.19685726756874727,0.25047262603607223,4.00+,-0.02-0.02,0.26-0.30,False,False,True,True,
39,39,1208262,2025-02-01 17:30:00,Away,2.12,0.40755773256841543,0.4594926263673487,-0.05193489379893329,-0.1359776069549592,0.30685990832288657,0,-1.0,0.4407476232945093,0.6003870344513524,0.4594926263673487,0.4915749436774288,2.00-2.40,<-0.02,0.30-0.34,False,False,True,True,
39,39,1208259,2025-02-02 14:00:00,Away,4.12,0.1640593238683173,0.2365377424007693,-0.07247841853245199,-0.3240755856625327,0.40458980690619745,1,3.12,0.19771130635626286,0.3258809034854099,0.2365377424007693,0.16072180493417884,4.00+,<-0.02,0.34+,False,False,True,True,
39,39,1208255,2025-02-02 14:00:00,Away,3.1,0.22620571989591162,0.30421072157299206,-0.07800500167708044,-0.29876226832267394,0.3962649255553031,1,2.1,0.3075284577962495,0.4342831204393847,0.30421072157299206,0.23058785033255733,2.40-3.20,<-0.02,0.34+,False,False,True,True,
39,39,1208254,2025-02-02 16:30:00,Away,3.94,0.2501300364045756,0.24754613336752493,0.0025839030370506666,-0.014487656565972173,0.4085265506801593,0,-1.0,0.3499713393438428,0.4457024701591161,0.24754613336752493,0.37718466250626553,3.20-4.00,-0.02-0.02,0.34+,False,False,True,True,
39,39,1208256,2025-02-03 20:00:00,Away,7.5,0.10620673092258306,0.12477064220183487,-0.018563911279251805,-0.20344951808062706,0.24350161542297183,0,-1.0,0.14901717566023526,0.3197917527284656,0.12477064220183487,0.13973003819442342,4.00+,-0.02-0.02,0.22-0.26,False,False,True,True,
39,39,1208166,2025-02-12 19:30:00,Away,1.4,0.7380218153393833,0.6736097840626791,0.06441203127670414,0.0332305414751366,0.2515880544591431,0,-1.0,0.6908895455875766,0.7038887819543045,0.6736097840626791,0.7077845200824101,<1.55,0.05-0.08,0.22-0.26,False,False,True,True,
